k,S1,S2,lambda,rs,Sint,increase
0.08,0.7896000000000001,0.987,0.7952152483767616,-0.22914244829952418,0.7793352000000001,0
0.08499999999999999,0.7896000000000001,0.987,1.270992909954021,0.23979841387076747,0.7793352000000001,1
0.09,0.7896000000000001,0.987,1.3674967504248863,0.3129818790222444,0.7793352000000001,1
0.01,0.6909,0.987,2.568262236752368e-10,-22.08262143221093,0.6819183,0
0.015,0.6909,0.987,6.025577809546191e-7,-14.322082274180536,0.6819183,0
0.02,0.6909,0.987,2.623167377071771e-5,-10.548542954809196,0.6819183,0
0.025,0.6909,0.987,2.0254904431354708e-4,-8.504528506600973,0.6819183,0
0.03,0.6909,0.987,8.710180556246092e-4,-7.04584785156244,0.6819183,0
0.035,0.6909,0.987,0.0027934159861240653,-5.880490064289452,0.6819183,0
0.04,0.6909,0.987,0.006750074656970586,-4.998201713866925,0.6819183,0
0.045000000000000005,0.6909,0.987,0.01225137651722857,-4.402116979550944,0.6819183,0
0.05,0.6909,0.987,0.016732061987672187,-4.0904285206712885,0.6819183,0
0.055,0.6909,0.987,0.031198292007461537,-3.467391929015764,0.6819183,0
0.060000000000000005,0.6909,0.987,0.043686717488684364,-3.130711170709395,0.6819183,0
0.065,0.6909,0.987,0.062449084347735634,-2.7734037046840037,0.6819183,0
0.06999999999999999,0.6909,0.987,0.09159182751106236,-2.3904132305938783,0.6819183,0
0.075,0.6909,0.987,0.09367238797639248,-2.3679518185834096,0.6819183,0
0.08,0.6909,0.987,0.14363899810224118,-1.9404520847095583,0.6819183,0
0.08499999999999999,0.6909,0.987,0.2314438156062551,-1.463418132076776,0.6819183,0
0.09,0.6909,0.987,0.23843748053134228,-1.4336481391543534,0.6819183,0
0.01,0.5922,0.987,2.4707681151015007e-14,-31.331662221846432,0.5845014,0
0.015,0.5922,0.987,1.265106577219684e-9,-20.488109467549275,0.5845014,0
0.02,0.5922,0.987,2.7365323793112003e-7,-15.111404087045269,0.5845014,0
0.025,0.5922,0.987,5.009443670086886e-6,-12.204185692928164,0.5845014,0
0.03,0.5922,0.987,3.989295295919431e-5,-10.129310867231228,0.5845014,0
0.035,0.5922,0.987,2.0909438992475468e-4,-8.472724781517753,0.5845014,0
0.04,0.5922,0.987,7.268215611996523e-4,-7.226829555949905,0.5845014,0
0.045000000000000005,0.5922,0.987,0.001668201824635193,-6.396008984382518,0.5845014,0
0.05,0.5922,0.987,0.0025454781087607104,-5.973436784635013,0.5845014,0
0.055,0.5922,0.987,0.005851203961457465,-5.141107833536049,0.5845014,0
0.060000000000000005,0.5922,0.987,0.008952337021645601,-4.715840661044259,0.5845014,0
0.065,0.5922,0.987,0.013794485733059785,-4.283486351235047,0.5845014,0
0.06999999999999999,0.5922,0.987,0.02145919577509196,-3.8416020180134054,0.5845014,0
0.075,0.5922,0.987,0.02164880360359423,-3.8328050868645342,0.5845014,0
0.08,0.5922,0.987,0.034439984675438184,-3.368537044386754,0.5845014,0
0.08499999999999999,0.5922,0.987,0.05653390965864459,-2.872914649910835,0.5845014,0
0.09,0.5922,0.987,0.057143365392304746,-2.86219198660369,0.5845014,0
0.01,0.987,0.93765,0.04216797534612324,-3.1660942240878343,0.9254605499999999,0
0.015,0.987,0.93765,0.1762908883628849,-1.7356198734840393,0.9254605499999999,0
0.02,0.987,0.93765,0.3135977223101445,-1.1596442535738913,0.9254605499999999,0
0.025,0.987,0.93765,0.5900872002007814,-0.5274849560527882,0.9254605499999999,0
0.03,0.987,0.93765,0.9935975337289249,-0.006423049962882419,0.9254605499999999,0
0.035,0.987,0.93765,1.3800186382697583,0.3220970050704867,0.9254605499999999,1
0.04,0.987,0.93765,1.9378928448828818,0.6616012203418375,0.9254605499999999,1
0.045000000000000005,0.987,0.93765,2.813999062687621,1.0346066256031656,0.9254605499999999,1
0.05,0.987,0.93765,4.2386940027134425,1.444255203568547,0.9254605499999999,1
0.055,0.987,0.93765,5.9483623034554,1.7831159385544602,0.9254605499999999,1
0.060000000000000005,0.987,0.93765,8.465436544931046,2.1359915848319972,0.9254605499999999,1
0.065,0.987,0.93765,10.6587874884311,2.366384668218738,0.9254605499999999,1
0.06999999999999999,0.987,0.93765,14.724507149281123,2.689513258640061,0.9254605499999999,1
0.075,0.987,0.93765,20.31903234220951,3.011558000622111,0.9254605499999999,1
0.08,0.987,0.93765,24.739239913183226,3.2083906435005956,0.9254605499999999,1
0.08499999999999999,0.987,0.93765,29.985695056035762,3.400720436476406,0.9254605499999999,1
0.09,0.987,0.93765,42.2482808662396,3.743563663418881,0.9254605499999999,1
0.01,0.93765,0.93765,0.0019426701478826493,-6.243691887340866,0.8791875225,0
0.015,0.93765,0.93765,0.02261615289738661,-3.7890908980288662,0.8791875225,0
0.02,0.93765,0.93765,0.06298624798913993,-2.764838862305104,0.8791875225,0
0.025,0.93765,0.93765,0.128250428307329,-2.0537704553085385,0.8791875225,0
0.03,0.93765,0.93765,0.22766504058264828,-1.4798798504945028,0.8791875225,0
0.035,0.93765,0.93765,0.35646218191003926,-1.031527126353605,0.8791875225,0
0.04,0.93765,0.93765,0.5468300204922849,-0.6036172734955094,0.8791875225,0
0.045000000000000005,0.93765,0.93765,0.8160969404714357,-0.20322213147679574,0.8791875225,0
0.05,0.93765,0.93765,1.180005504148517,0.16551910299933595,0.8791875225,1
0.055,0.93765,0.93765,1.7599093043322898,0.5652622760928796,0.8791875225,1
0.060000000000000005,0.93765,0.93765,2.492043651399073,0.9131031173845828,0.8791875225,1
0.065,0.93765,0.93765,3.2415091676237076,1.17603901383305,0.8791875225,1
0.06999999999999999,0.93765,0.93765,4.65914024696969,1.5388309347575722,0.8791875225,1
0.075,0.93765,0.93765,6.050424732107193,1.8001284732326703,0.8791875225,1
0.08,0.93765,0.93765,7.901789974941198,2.0670893129142875,0.8791875225,1
0.08499999999999999,0.93765,0.93765,10.352086111653843,2.33718805608309,0.8791875225,1
0.09,0.93765,0.93765,13.732247205573103,2.619746877586999,0.8791875225,1
0.01,0.8883,0.93765,7.577628602352126e-5,-9.487725163557412,0.8329144949999999,0
0.015,0.8883,0.93765,0.002600853926494042,-5.951915454610161,0.8329144949999999,0
0.02,0.8883,0.93765,0.012532142418889747,-4.379458541538497,0.8329144949999999,0
0.025,0.8883,0.93765,0.0322079978488033,-3.4355404768754605,0.8329144949999999,0
0.03,0.8883,0.93765,0.06344540343710808,-2.757575531305528,0.8329144949999999,0
0.035,0.8883,0.93765,0.10859427065560485,-2.2201366292680316,0.8329144949999999,0
0.04,0.8883,0.93765,0.1770982109602627,-1.731050836106244,0.8329144949999999,0
0.045000000000000005,0.8883,0.93765,0.2699548769390881,-1.3095004563980965,0.8329144949999999,0
0.05,0.8883,0.93765,0.3784628789491822,-0.9716372850246966,0.8329144949999999,0
0.055,0.8883,0.93765,0.5891033887830102,-0.5291535779960618,0.8329144949999999,0
0.060000000000000005,0.8883,0.93765,0.8252136015744422,-0.1921130151598007,0.8329144949999999,0
0.065,0.8883,0.93765,1.092007088289574,0.08801736840931469,0.8329144949999999,1
0.06999999999999999,0.8883,0.93765,1.600833874107305,0.4705246648001986,0.8329144949999999,1
0.075,0.8883,0.93765,1.9631725203882833,0.6745617975193146,0.8329144949999999,1
0.08,0.8883,0.93765,2.701385153744716,0.9937646613660119,0.8329144949999999,1
0.08499999999999999,0.8883,0.93765,3.7667589611484433,1.3262149397097562,0.8329144949999999,1
0.09,0.8883,0.93765,4.7327448397214,1.5545053385732115,0.8329144949999999,1
0.01,0.83895,0.93765,2.455377614822649e-6,-12.917229993954331,0.7866414675,0
0.015,0.83895,0.93765,2.6434349225300875e-4,-8.238261193505233,0.7866414675,0
0.02,0.83895,0.93765,0.0023034954461013417,-6.073327550537797,0.7866414675,0
0.025,0.83895,0.93765,0.008021835540709461,-4.8255880128779,0.7866414675,0
0.03,0.83895,0.93765,0.01900466725930914,-3.9630706847547486,0.7866414675,0
0.035,0.83895,0.93765,0.03684045600245307,-3.3011586897548866,0.7866414675,0
0.04,0.83895,0.93765,0.06447581372448641,-2.7414651065190863,0.7866414675,0
0.045000000000000005,0.83895,0.93765,0.10083893909751193,-2.2942306973691693,0.7866414675,0
0.05,0.83895,0.93765,0.13889065462452824,-1.9740683128062195,0.7866414675,0
0.055,0.83895,0.93765,0.22316470568938035,-1.4998451896104399,0.7866414675,0
0.060000000000000005,0.83895,0.93765,0.3094306938912939,-1.173021141202229,0.7866414675,0
0.065,0.83895,0.93765,0.4126342196814503,-0.8851937450863936,0.7866414675,0
0.06999999999999999,0.83895,0.93765,0.6072875578452577,-0.49875286394654644,0.7866414675,0
0.075,0.83895,0.93765,0.7081448589593395,-0.3451066031668521,0.7866414675,0
0.08,0.83895,0.93765,1.0061733623065336,0.006154385167239902,0.7866414675,1
0.08499999999999999,0.83895,0.93765,1.4651655356490358,0.381968229702822,0.7866414675,1
0.09,0.83895,0.93765,1.7549629850059305,0.5624477655306954,0.7866414675,1
0.01,0.7896000000000001,0.93765,6.462223418527715e-8,-16.55470730294041,0.74036844,0
0.015,0.7896000000000001,0.93765,2.3388956337266184e-5,-10.663246598403614,0.74036844,0
0.02,0.7896000000000001,0.93765,3.827763946183638e-4,-7.868059565338139,0.74036844,0
0.025,0.7896000000000001,0.93765,0.0018659481477723218,-6.2839859648464405,0.74036844,0
0.03,0.7896000000000001,0.93765,0.005562272840294098,-5.191748470023597,0.74036844,0
0.035,0.7896000000000001,0.93765,0.012759652819233365,-4.361467209959683,0.74036844,0
0.04,0.7896000000000001,0.93765,0.02481275171969431,-3.696397575711857,0.74036844,0
0.045000000000000005,0.7896000000000001,0.93765,0.04076094383593504,-3.200030914960108,0.74036844,0
0.05,0.7896000000000001,0.93765,0.05626844531637712,-2.8776213749149564,0.74036844,0
0.055,0.7896000000000001,0.93765,0.0937173730292971,-2.3674716957258175,0.74036844,0
0.060000000000000005,0.7896000000000001,0.93765,0.12959542142507416,-2.0433378241982596,0.74036844,0
0.065,0.7896000000000001,0.93765,0.1739227349152367,-1.7491441305992708,0.74036844,0
0.06999999999999999,0.7896000000000001,0.93765,0.25527998446216477,-1.365394357878005,0.74036844,0
0.075,0.7896000000000001,0.93765,0.28598392764528185,-1.2518196667858665,0.74036844,0
0.08,0.7896000000000001,0.93765,0.4126995843599286,-0.8850353493480998,0.74036844,0
0.08499999999999999,0.7896000000000001,0.93765,0.6161004256877575,-0.4843453000224619,0.74036844,0
0.09,0.7896000000000001,0.93765,0.7086365226137529,-0.3444125459459642,0.74036844,0
0.01,0.6909,0.93765,2.142225329896005e-11,-24.56659086041178,0.647822385,0
0.015,0.6909,0.93765,1.1202964307736436e-7,-16.00450233033672,0.647822385,0
0.02,0.6909,0.93765,7.351417090870735e-6,-11.820617461844334,0.647822385,0
0.025,0.6909,0.93765,7.565031287018234e-5,-9.489388981979276,0.647822385,0
0.03,0.6909,0.93765,3.832453846797658e-4,-7.866835082868644,0.647822385,0
0.035,0.6909,0.93765,0.001332520344740385,-6.620683133942981,0.647822385,0
0.04,0.6909,0.93765,0.0034824027657434217,-5.660032773520373,0.647822385,0
0.045000000000000005,0.6909,0.93765,0.0068181855085957055,-4.98816189698364,0.647822385,0
0.05,0.6909,0.93765,0.010055555372224079,-4.599630023844336,0.647822385,0
0.055,0.6909,0.93765,0.01919081229247178,-3.9533236409124752,0.647822385,0
0.060000000000000005,0.6909,0.93765,0.02759843444264225,-3.5899962309605202,0.647822385,0
0.065,0.6909,0.93765,0.038504514009329235,-3.2569797975657258,0.647822385,0
0.06999999999999999,0.6909,0.93765,0.05736418966832382,-2.858335043720738,0.647822385,0
0.075,0.6909,0.93765,0.06133306381423462,-2.7914362043840475,0.647822385,0
0.08,0.6909,0.93765,0.09029502971262575,-2.4046728620161897,0.647822385,0
0.08499999999999999,0.6909,0.93765,0.13783265356607993,-1.9817149850046119,0.647822385,0
0.09,0.6909,0.93765,0.14982591116633423,-1.8982812511190255,0.647822385,0
0.01,0.5922,0.93765,2.0609040481640612e-15,-33.81563165004728,0.55527633,0
0.015,0.5922,0.93765,2.3521302490003387e-10,-22.170529523461045,0.55527633,0
0.02,0.5922,0.93765,7.669128262222815e-8,-16.383477790544497,0.55527633,0
0.025,0.5922,0.93765,1.871037942134661e-6,-13.189017231810777,0.55527633,0
0.03,0.5922,0.93765,1.7557842814176788e-5,-10.950009823876638,0.55527633,0
0.035,0.5922,0.93765,9.989309272171388e-5,-9.211410016624965,0.55527633,0
0.04,0.5922,0.93765,3.76830302979436e-4,-7.883715596575788,0.55527633,0
0.045000000000000005,0.5922,0.93765,9.382503164718196e-4,-6.9714937826491,0.55527633,0
0.05,0.5922,0.93765,0.0015530064035044239,-6.467562611511516,0.55527633,0
0.055,0.5922,0.93765,0.003707455365073348,-5.597409523114786,0.55527633,0
0.060000000000000005,0.5922,0.93765,0.005890140226275826,-5.134475474084918,0.55527633,0
0.065,0.5922,0.93765,0.009017223512033828,-4.708618806922648,0.55527633,0
0.06999999999999999,0.5922,0.93765,0.014482876477480484,-4.234788259993513,0.55527633,0
0.075,0.5922,0.93765,0.015235717120116971,-4.184112797083364,0.55527633,0
0.08,0.5922,0.93765,0.023841928008036112,-3.7363095672347115,0.55527633,0
0.08499999999999999,0.5922,0.93765,0.038099393216827517,-3.267556923043822,0.55527633,0
0.09,0.5922,0.93765,0.04030505686356479,-3.2112783374160387,0.55527633,0
0.01,0.987,0.8883,0.0030547402685773104,-5.791060708441819,0.8767520999999999,0
0.015,0.987,0.8883,0.029875889974753506,-3.510703479224266,0.8767520999999999,0
0.02,0.987,0.8883,0.07551749975520833,-2.583390864747917,0.8767520999999999,0
0.025,0.987,0.8883,0.15972520532872833,-1.834300406980527,0.8767520999999999,0
0.03,0.987,0.8883,0.28113562502302564,-1.2689180747595852,0.8767520999999999,0
0.035,0.987,0.8883,0.40206454303984585,-0.9111426484251753,0.8767520999999999,0
0.04,0.987,0.8883,0.5888020868505294,-0.5296651673303251,0.8767520999999999,0
0.045000000000000005,0.987,0.8883,0.8923792160194564,-0.11386410667765548,0.8767520999999999,0
0.05,0.987,0.8883,1.4227952382699167,0.3526234143547078,0.8767520999999999,1
0.055,0.987,0.8883,1.9902307975339373,0.6882506106716662,0.8767520999999999,1
0.060000000000000005,0.987,0.8883,2.865168212309853,1.0526270612912874,0.8767520999999999,1
0.065,0.987,0.8883,3.3961888198393453,1.2226538675628482,0.8767520999999999,1
0.06999999999999999,0.987,0.8883,4.926760828618774,1.5946817393794712,0.8767520999999999,1
0.075,0.987,0.8883,7.249531334329668,1.9809368232363642,0.8767520999999999,1
0.08,0.987,0.8883,8.461725839546324,2.1355531527593463,0.8767520999999999,1
0.08499999999999999,0.987,0.8883,9.801575368680412,2.2825431246634875,0.8767520999999999,1
0.09,0.987,0.8883,14.92631389380208,2.7031256884895476,0.8767520999999999,1
0.01,0.93765,0.8883,1.4073127013070468e-4,-8.86865837169485,0.8329144949999999,0
0.015,0.93765,0.8883,0.0038386852496253908,-5.562625353918967,0.8329144949999999,0
0.02,0.93765,0.8883,0.01625955117928054,-4.11907477799371,0.8329144949999999,0
0.025,0.93765,0.8883,0.04210249549713783,-3.1676482645840656,0.8329144949999999,0
0.03,0.93765,0.8883,0.0806749186380872,-2.5173275495591882,0.8329144949999999,0
0.035,0.93765,0.8883,0.12710305022785826,-2.062757102429072,0.8329144949999999,0
0.04,0.93765,0.8883,0.1988382656040697,-1.6152635203642678,0.8329144949999999,0
0.045000000000000005,0.93765,0.8883,0.3068194998217371,-1.1814956527678127,0.8329144949999999,0
0.05,0.93765,0.8883,0.4675190260684171,-0.760315233608965,0.8329144949999999,0
0.055,0.93765,0.8883,0.6888511839184951,-0.3727300198046194,0.8329144949999999,0
0.060000000000000005,0.93765,0.8883,0.979642581970101,-0.02056748611662366,0.8329144949999999,0
0.065,0.93765,0.8883,1.1971549401510273,0.17994785859265772,0.8329144949999999,1
0.06999999999999999,0.93765,0.8883,1.7693401279973553,0.5706066680341284,0.8329144949999999,1
0.075,0.93765,0.8883,2.427847209963499,0.8870049428660676,0.8329144949999999,1
0.08,0.93765,0.8883,3.023205705393083,1.1063177602546834,0.8329144949999999,1
0.08499999999999999,0.93765,0.8883,3.7667589611484438,1.3262149397097565,0.8329144949999999,1
0.09,0.93765,0.8883,5.370375562040247,1.6808978431405137,0.8329144949999999,1
0.01,0.8883,0.8883,5.4893997261968e-6,-12.112691647911397,0.7890768899999999,0
0.015,0.8883,0.8883,4.415015642016741e-4,-7.725328995000886,0.7890768899999999,0
0.02,0.8883,0.8883,0.0032726482385831038,-5.722155762937827,0.7890768899999999,0
0.025,0.8883,0.8883,0.011223114507802164,-4.489779832041664,0.7890768899999999,0
0.03,0.8883,0.8883,0.025311334923260983,-3.67650296289771,0.7890768899999999,0
0.035,0.8883,0.8883,0.044815185195553636,-3.1052082417356597,0.7890768899999999,0
0.04,0.8883,0.8883,0.07503060232511609,-2.5898592176662905,0.7890768899999999,0
0.045000000000000005,0.8883,0.8883,0.11817924593139505,-2.135552773763633,0.7890768899999999,0
0.05,0.8883,0.8883,0.1744309790181799,-1.7462261512969743,0.7890768899999999,0
0.055,0.8883,0.8883,0.2672593360147031,-1.319535796049344,0.7890768899999999,0
0.060000000000000005,0.8883,0.8883,0.3753764344604115,-0.9798259312795865,0.7890768899999999,0
0.065,0.8883,0.8883,0.4681439588867974,-0.7589794259060735,0.7890768899999999,0
0.06999999999999999,0.8883,0.8883,0.6944783197830746,-0.3645943342900111,0.7890768899999999,0
0.075,0.8883,0.8883,0.893443184708179,-0.1126725337483671,0.7890768899999999,0
0.08,0.8883,0.8883,1.1658182158048582,0.1534231716615197,0.7890768899999999,1
0.08499999999999999,0.8883,0.8883,1.5369428925850954,0.4297953087491412,0.7890768899999999,1
0.09,0.8883,0.8883,2.0620055985313526,0.7236791006887314,0.7890768899999999,1
0.01,0.83895,0.8883,1.7787291927098944e-7,-15.542196478308316,0.7452392849999999,0
0.015,0.83895,0.8883,4.487334691141872e-5,-10.011666549462905,0.7452392849999999,0
0.02,0.83895,0.8883,6.025042667407514e-4,-7.414415810897151,0.7452392849999999,0
0.025,0.83895,0.8883,0.002832392466841248,-5.866633529828221,0.7452392849999999,0
0.03,0.83895,0.8883,0.007892599496116754,-4.841829731198315,0.7452392849999999,0
0.035,0.83895,0.8883,0.016314290665368013,-4.115713827334185,0.7452392849999999,0
0.04,0.83895,0.8883,0.030063041424131257,-3.5044587213280223,0.7452392849999999,0
0.045000000000000005,0.83895,0.8883,0.04931463745076533,-3.009534336306229,0.7452392849999999,0
0.05,0.83895,0.8883,0.07198840723909967,-2.631250183497735,0.7452392849999999,0
0.055,0.83895,0.8883,0.11452486116332043,-2.1669633514927953,0.7452392849999999,0
0.060000000000000005,0.83895,0.8883,0.15981714973572356,-1.8337249314100716,0.7452392849999999,0
0.065,0.83895,0.8883,0.20250724438999498,-1.5969796183100375,0.7452392849999999,0
0.06999999999999999,0.83895,0.8883,0.2993681450366163,-1.206081208660351,0.7452392849999999,0
0.075,0.83895,0.8883,0.36470499109678367,-1.0086664957750398,0.7452392849999999,0
0.08,0.83895,0.8883,0.4903611144223935,-0.7126131910962215,0.7452392849999999,0
0.08499999999999999,0.83895,0.8883,0.6723287700999763,-0.3970078168782504,0.7452392849999999,0
0.09,0.83895,0.8883,0.854311374255779,-0.15745954478961088,0.7452392849999999,0
0.01,0.7896000000000001,0.8883,4.681375840098225e-9,-19.179673787294398,0.70140168,0
0.015,0.7896000000000001,0.8883,3.970369160271192e-6,-12.43665148011439,0.70140168,0
0.02,0.7896000000000001,0.8883,1.0013912085844929e-4,-9.208950130225745,0.70140168,0
0.025,0.7896000000000001,0.8883,6.604709294801492e-4,-7.322557447869583,0.70140168,0
0.03,0.7896000000000001,0.8883,0.0023346902168724384,-6.059876066096289,0.70140168,0
0.035,0.7896000000000001,0.8883,0.005796399623964402,-5.150518308666498,0.70140168,0
0.04,0.7896000000000001,0.8883,0.012104648458741098,-4.414165730010005,0.70140168,0
0.045000000000000005,0.7896000000000001,0.8883,0.021232887546194824,-3.8522039999772226,0.70140168,0
0.05,0.7896000000000001,0.8883,0.03140519953075467,-3.4607818096250424,0.70140168,0
0.055,0.7896000000000001,0.8883,0.05254668265769625,-2.9460533110029576,0.70140168,0
0.060000000000000005,0.7896000000000001,0.8883,0.07373033380960925,-2.607340979531051,0.70140168,0
0.065,0.7896000000000001,0.8883,0.09511889784600823,-2.352627613651515,0.70140168,0
0.06999999999999999,0.7896000000000001,0.8883,0.14042897724413161,-1.9630534180583237,0.70140168,0
0.075,0.7896000000000001,0.8883,0.16411359259409627,-1.8071964531518923,0.70140168,0
0.08,0.7896000000000001,0.8883,0.22494558213856095,-1.4918967631918283,0.70140168,0
